G3E_FID,MUNICIPIO,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
13631047,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.884639999999999,-76.62114,2015-10-28,2018-07-07,URBANO,57681558,47632971,1F,5045,APARTADO
13631055,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,S,7.884510000000001,-76.61986999999999,2015-10-28,2018-07-07,URBANO,57681561,57681562,1F,5045,APARTADO
13631063,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,S,7.88422,-76.61998,2015-10-28,2018-07-07,URBANO,57682134,57682613,1F,5045,APARTADO
13631077,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.88075,-76.61876,2015-10-28,2018-07-07,URBANO,57681572,57681578,1F,5045,APARTADO
13631085,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.87975,-76.61936999999999,2015-10-28,2018-07-07,URBANO,47632992,57681582,1F,5045,APARTADO
13631119,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.8829899999999995,-76.62385,2015-10-28,2018-07-07,URBANO,57547418,57681594,1F,5045,APARTADO
13631123,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.88298,-76.62386,2015-10-28,2018-07-07,URBANO,57547418,57681600,1F,5045,APARTADO
13634154,NECOCLÍ,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.50056,-76.80842,2015-11-03,2018-07-07,RURAL,57420731,57682874,1F,5490,TURBO
13635552,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.95449,-76.55779,2015-11-04,2019-10-18,RURAL,57599267,57683556,1F,5837,APARTADO
13635560,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.955710000000001,-76.54845,2015-11-04,2019-10-18,RURAL,57599503,57683560,1F,5837,APARTADO
13636687,TURBO,TURBO,402-14,402-14,CLOSED,NORMAL,PRIMARIA,7.621,S,8.10184,-76.71503,2015-11-05,2015-11-05,URBANO,57683986,57684013,1F,5837,TURBO
13638570,TURBO,TURBO,402-13,402-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.12149,-76.69921,2015-11-06,2015-11-06,RURAL,57684193,57684195,1F,5837,TURBO
13643386,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.89765,-76.63795999999999,2015-11-11,2018-07-07,URBANO,57639649,57685327,3F,5045,APARTADO
13651042,APARTADÓ,APARTADO,401-16,401-16,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.84589,-76.64291999999999,2015-11-20,2019-05-28,RURAL,57687157,57687173,3F,5045,APARTADO
13653214,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,S,7.93763,-76.71915,2015-11-23,2017-04-25,RURAL,53142194,57687472,1F,5837,TURBO
13653235,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93422,-76.71661999999999,2015-11-23,2017-04-26,RURAL,47639447,57687474,1F,5837,TURBO
13653298,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.935110000000001,-76.7128,2015-11-23,2015-11-23,RURAL,57687476,57687479,1F,5837,TURBO
13653517,APARTADÓ,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.88495,-76.71925,2015-11-23,2019-10-18,RURAL,47632252,57687490,1F,5045,TURBO
13653552,TURBO,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.93098,-76.72837,2015-11-23,2015-11-23,RURAL,57687503,57319515,3F,5837,TURBO
13654230,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.96237,-76.60155,2015-11-23,2019-10-18,RURAL,57687515,57687572,1F,5837,APARTADO
13656458,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.9586,-76.59349,2015-11-24,2019-10-18,RURAL,57687934,57687942,1F,5837,APARTADO
13656567,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.960139999999999,-76.59035,2015-11-24,2019-10-18,RURAL,57687966,57692582,1F,5837,APARTADO
13657209,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.45181,-76.639,2015-11-25,2018-07-07,RURAL,57680967,57688210,1F,5490,TURBO
13662453,APARTADÓ,APARTADO,401-12,401-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.88444,-76.62335,2015-11-26,2018-07-07,URBANO,57380203,57688975,3F,5045,APARTADO
13666689,APARTADÓ,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.92611,-76.49589,2015-12-02,2019-10-18,RURAL,57690387,57690388,1F,5045,TURBO
13666774,APARTADÓ,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.9485,-76.48016,2015-12-02,2019-10-18,RURAL,57690416,57690427,1F,5045,TURBO
13666828,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.91644,-76.71631,2015-12-02,2015-12-02,RURAL,57690443,57389488,1F,5837,TURBO
13669097,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.65653,-76.44919,2015-12-04,2019-05-17,RURAL,57691088,57691090,3F,5051,TURBO
13669983,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.63705,-76.60189,2015-12-09,2018-07-07,RURAL,57367108,57691648,1F,5172,APARTADO
13669984,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6341600000000005,-76.59865,2015-12-09,2018-07-07,RURAL,57367730,57691650,1F,5172,APARTADO
13669992,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6310199999999995,-76.59747,2015-12-09,2018-07-07,RURAL,57691661,57691660,1F,5172,APARTADO
13669998,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6310199999999995,-76.59747,2015-12-09,2018-07-07,RURAL,57691661,57394263,1F,5172,APARTADO
13670003,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.66487,-76.64491,2015-12-09,2018-07-07,RURAL,57366895,57691670,1F,5172,APARTADO
13670004,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.66746,-76.62541,2015-12-09,2018-07-07,RURAL,57366970,57691671,1F,5172,APARTADO
13670076,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6501,-76.60691,2015-12-09,2018-07-07,RURAL,57367081,57691736,1F,5172,APARTADO
13670082,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6501,-76.60691,2015-12-09,2018-07-07,RURAL,57367081,57691755,1F,5172,APARTADO
13670106,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.64608,-76.60473,2015-12-09,2018-07-07,RURAL,57367097,57691764,1F,5172,APARTADO
13670112,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.64336,-76.697,2015-12-09,2018-07-07,RURAL,57404779,57691769,1F,5172,APARTADO
13670167,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.46288,-76.73905,2015-12-09,2018-07-07,RURAL,57419874,57691816,3F,5490,TURBO
13670416,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.50813,-76.70819,2015-12-09,2018-07-07,RURAL,47643978,57691991,3F,5490,TURBO
13670476,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.58228,-76.68276999999999,2015-12-09,2018-07-07,RURAL,47644056,57692031,3F,5490,TURBO
13672154,TURBO,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.931,-76.72199,2015-12-11,2015-12-11,RURAL,47639531,57692910,3F,5837,TURBO
13678538,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.81113,-76.61094,2015-12-22,2018-07-07,RURAL,57375517,57695990,1F,5045,APARTADO
13679155,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.81206,-76.49018000000001,2015-12-23,2018-07-07,RURAL,47641372,57696227,3F,5659,TURBO
13680646,TURBO,S.PEDRO URABA,407-13,407-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.343110000000001,-76.45209,2015-12-29,2018-07-07,RURAL,57696705,57696706,1F,5837,TURBO
13683915,SAN PEDRO DE URABÁ,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.51263,-76.2411,2016-01-06,2018-07-07,RURAL,57439572,57698676,1F,5665,TURBO
13685779,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,R,8.67489,-76.41996999999999,2016-01-12,2019-05-17,RURAL,47643669,57698069,1F,5051,TURBO
13685782,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.65667,-76.42566,2016-01-12,2016-01-12,RURAL,57698072,57698074,3F,5051,TURBO
13685785,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,R,8.6475,-76.41336,2016-01-12,2016-01-12,RURAL,57405382,57698075,1F,5051,TURBO
13685797,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.65952,-76.45036999999999,2016-01-12,2019-05-17,RURAL,47643536,57698083,1F,5051,TURBO
13685800,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.65809,-76.44803,2016-01-12,2020-01-16,RURAL,57698085,47643556,1F,5051,TURBO
13685851,CHIGORODÓ,CHIGORODO,403-13,403-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.664619999999999,-76.6784,2016-01-12,2018-07-07,URBANO,57389203,57698107,3F,5172,APARTADO
13685857,CHIGORODÓ,CHIGORODO,403-13,403-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.664569999999999,-76.67761,2016-01-12,2018-07-07,URBANO,47635411,57698110,1F,5172,APARTADO
13685866,CHIGORODÓ,CHIGORODO,403-13,403-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.664569999999999,-76.67761,2016-01-12,2018-07-07,URBANO,47635411,57698119,3F,5172,APARTADO
13685898,CHIGORODÓ,CHIGORODO,403-13,403-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.6579,-76.6807,2016-01-12,2018-07-07,URBANO,57389864,57698261,1F,5172,APARTADO
13685906,CHIGORODÓ,CHIGORODO,403-13,403-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.65797,-76.68160999999999,2016-01-12,2018-07-07,URBANO,57165376,57698135,1F,5172,APARTADO
13686405,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.848489999999999,-76.59937,2016-01-13,2018-07-07,RURAL,57698381,57698382,1F,5045,APARTADO
13690951,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,R,8.60923,-76.47847,2016-01-19,2016-01-19,RURAL,47643471,57700344,1F,5051,TURBO
13690958,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.56783,-76.43635,2016-01-19,2016-01-19,RURAL,57230954,57700346,1F,5051,TURBO
13691940,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,R,8.58114,-76.4398,2016-01-21,2019-05-17,RURAL,57700785,57700786,1F,5051,TURBO
13694265,CAREPA,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,S,7.760960000000001,-76.52108,2016-01-26,2016-01-26,RURAL,47646442,57701984,1F,5147,APARTADO
13696155,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,13.2,SRT,7.999960000000001,-76.64134,2016-01-29,2016-01-29,RURAL,57702512,57702514,3F,5837,TURBO
13696156,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,13.2,SRT,8.000110000000001,-76.64326,2016-01-29,2019-09-26,RURAL,47642166,57702515,3F,5837,TURBO
13702907,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.62165,-76.61941999999999,2016-02-09,2018-07-07,RURAL,57428254,57705095,1F,5490,TURBO
13702923,SAN JUAN DE URABÁ,LA ATOYOSA,414-13,414-13,CLOSED,DE REPETICION,PRIMARIA,7.621,S,8.69378,-76.49398000000001,2016-02-09,2019-06-18,RURAL,57705102,57705105,1F,5659,TURBO
13703562,APARTADÓ,APARTADO,401-15,401-15,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.89077,-76.64138,2016-02-10,2018-07-07,URBANO,57705445,57705446,3F,5045,APARTADO
13703573,APARTADÓ,APARTADO,401-16,401-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.84589,-76.64291999999999,2016-02-10,2018-07-07,RURAL,47636941,57705320,1F,5045,APARTADO
13707443,CAREPA,CAREPA,412-12,412-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.75805,-76.65706,2016-02-17,2017-08-28,URBANO,47646332,57706823,3F,5147,APARTADO
13710723,APARTADÓ,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.94499,-76.48214,2016-02-22,2019-10-18,RURAL,57707979,57707980,1F,5045,TURBO
13711943,TURBO,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.5538,-76.71994000000001,2016-02-24,2019-10-18,RURAL,47635743,57708477,1F,5837,APARTADO
13712124,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.57339,-76.65817,2016-02-24,2018-07-07,RURAL,47636370,57708565,3F,5172,APARTADO
13718927,APARTADÓ,APARTADO,401-16,401-16,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.86044,-76.63844,2016-03-08,2018-07-07,URBANO,47636977,57711107,3F,5045,APARTADO
13718993,CHIGORODÓ,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,S,7.729769999999999,-76.53929000000001,2016-03-08,2018-07-07,RURAL,57377435,57711459,1F,5172,APARTADO
13724615,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.5865,-76.55528000000001,2016-03-14,2016-03-14,RURAL,57187379,57713412,1F,5051,TURBO
13724618,SAN JUAN DE URABÁ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.6514,-76.52828000000001,2016-03-14,2019-05-17,RURAL,57325470,57713413,1F,5659,TURBO
13724655,SAN JUAN DE URABÁ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.62073,-76.57574,2016-03-15,2018-07-07,RURAL,57241360,57713445,1F,5659,TURBO
13724686,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.09907,-76.66804,2016-03-15,2016-03-15,RURAL,57713458,57713459,1F,5837,TURBO
13734831,TURBO,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.29444,-76.67644,2016-04-01,2019-10-18,RURAL,57284014,57716971,1F,5837,TURBO
13747849,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.0529,-76.45809,2016-04-20,2016-04-20,RURAL,57720338,57722965,1F,5837,TURBO
13772925,APARTADÓ,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.023769999999999,-76.45232,2016-05-20,2019-10-18,RURAL,57732681,57732727,1F,5045,TURBO
13781291,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,13.2,STR,8.0921,-76.72012,2016-06-01,2016-06-02,URBANO,57404229,57735556,3F,5837,TURBO
13800857,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.768,-76.74766,2016-06-29,2016-06-29,RURAL,47638487,57741652,1F,5147,APARTADO
13800876,CAREPA,ZUNGO,405-13,405-13,CLOSED,DE REPETICION,PRIMARIA,7.621,T,7.75612,-76.77514000000001,2016-06-29,2019-01-22,RURAL,57542850,57923796,1F,5147,APARTADO
13800890,CAREPA,ZUNGO,405-13,405-13,CLOSED,DE REPETICION,PRIMARIA,7.621,T,7.7711,-76.80929,2016-06-29,2016-06-29,RURAL,57393093,57741672,1F,5147,APARTADO
13808461,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,ST,8.27133,-76.36886,2016-07-12,2019-05-16,RURAL,57347459,57744307,2F,5665,TURBO
13809859,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.41353,-76.38378,2016-07-13,2019-05-16,RURAL,57417519,57744840,1F,5665,TURBO
13812246,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,13.2,TR,8.52867,-76.33227,2016-07-18,2016-07-18,RURAL,57588390,57745611,2F,5051,TURBO
13813249,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.66431,-76.69044,2016-07-19,2018-07-07,RURAL,57416371,57746052,1F,5172,APARTADO
13823058,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.13444,-76.51646,2016-08-02,2019-09-27,RURAL,57497505,57749394,1F,5837,TURBO
13824430,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.82945,-76.58296999999999,2016-08-03,2018-07-07,RURAL,57674561,57750291,1F,5045,APARTADO
13837516,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.723610000000001,-76.77114,2016-08-22,2018-07-07,RURAL,47634871,57754656,1F,5172,APARTADO
13842621,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.82372,-76.58751,2016-08-29,2018-07-07,RURAL,57756898,57756899,1F,5045,APARTADO
13842695,TURBO,URABA,411-12,411-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.03233,-76.6485,2016-08-30,2020-03-30,RURAL,47642543,57756946,3F,5837,TURBO
13843630,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.39236,-76.23743,2016-08-30,2019-05-16,RURAL,57435334,57756990,1F,5665,TURBO
13844447,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.374039999999999,-76.26881999999999,2016-08-30,2019-05-16,RURAL,57321372,57757145,1F,5665,TURBO
13844466,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.380419999999999,-76.25797,2016-08-30,2019-05-16,RURAL,57435514,57757157,1F,5665,TURBO
13844530,TURBO,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,SR,7.58201,-76.78583,2016-08-30,2019-10-18,RURAL,57396400,57757187,2F,5837,APARTADO
13845115,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,13.2,TR,8.60989,-76.38188000000001,2016-08-30,2016-08-30,RURAL,57638828,57757447,2F,5051,TURBO
13845550,ARBOLETES,LA ATOYOSA,414-12,414-12,OPEN,NORMAL,PRIMARIA,13.2,TR,8.624310000000001,-76.37371999999999,2016-08-31,2018-12-06,RURAL,57915496,57915501,2F,5051,TURBO
13846002,CHIGORODÓ,CHIGORODO,403-14,403-14,CLOSED,NORMAL,PRIMARIA,7.621,S,7.68244,-76.64431,2016-08-31,2019-11-06,RURAL,57405066,57759152,1F,5172,APARTADO
13846145,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.138119999999999,-76.61497,2016-08-31,2019-02-12,RURAL,57542693,57757953,1F,5837,TURBO
13846159,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.14555,-76.62068000000001,2016-08-31,2016-08-31,RURAL,57542700,57757957,1F,5837,TURBO
13846162,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.17285,-76.60553,2016-08-31,2016-08-31,RURAL,57542720,57757959,1F,5837,TURBO
13846167,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.1803,-76.60967,2016-08-31,2016-08-31,RURAL,57543335,57757962,1F,5837,TURBO
13846170,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.1803,-76.60967,2016-08-31,2016-08-31,RURAL,57543335,57757963,1F,5837,TURBO
13847826,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.61904,-76.29249,2016-09-02,2016-09-02,RURAL,57758725,57758726,1F,5051,TURBO
13849180,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.58486,-76.68732,2016-09-05,2018-07-07,RURAL,47644044,57759211,1F,5490,TURBO
13849661,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.14091,-76.58502,2016-09-06,2016-09-06,RURAL,57541400,57759474,1F,5837,TURBO
13849663,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.14091,-76.58502,2016-09-06,2016-09-12,RURAL,57541400,57761328,1F,5837,TURBO
13868986,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.88502,-76.56251,2016-09-27,2018-07-07,RURAL,57765632,57765668,1F,5045,APARTADO
13879737,TURBO,TURBO,402-15,402-15,CLOSED,NORMAL,PRIMARIA,7.621,R,8.08362,-76.71826999999999,2016-10-10,2016-10-10,URBANO,57769098,57769104,1F,5837,TURBO
13898704,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.5339,-76.52391,2016-11-04,2019-05-17,RURAL,57775449,57775451,1F,5051,TURBO
13898713,ARBOLETES,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.53389,-76.52391,2016-11-04,2019-05-17,RURAL,57775449,57775462,1F,5051,TURBO
13908328,CAREPA,CAREPA,412-14,412-14,CLOSED,DE REPETICION,PRIMARIA,7.621,S,7.745769999999999,-76.61303000000001,2016-11-17,2016-11-17,RURAL,57374483,57778033,1F,5147,APARTADO
13916292,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.26724,-76.38006,2016-11-28,2018-07-07,URBANO,57652844,57779984,1F,5665,TURBO
13924985,TURBO,TURBO,402-13,402-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.1147,-76.71651999999999,2016-12-16,2016-12-16,RURAL,57783563,57783570,1F,5837,TURBO
13932670,APARTADÓ,APARTADO,401-15,401-15,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.88139,-76.63363000000001,2016-12-27,2020-02-06,URBANO,57143703,57786277,3F,5045,APARTADO
13960220,APARTADÓ,APARTADO,401-11,401-11,OPEN,NORMAL,PRIMARIA,7.621,T,7.8834100000000005,-76.56169,2017-01-24,2020-03-18,RURAL,47632889,58014395,1F,5045,APARTADO
13960369,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-11,407-11,OPEN,NORMAL,PRIMARIA,7.621,S,8.18661,-76.37789000000001,2017-01-25,2018-09-28,RURAL,57902316,57902317,1F,5665,TURBO
13967130,NECOCLÍ,NECOCLI,415-12,415-12,OPEN,NORMAL,PRIMARIA,13.2,STR,8.41042,-76.64412,2017-02-03,2020-02-05,RURAL,57964369,58003463,3F,5490,TURBO
13998090,TURBO,TURBO,402-12,402-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.11868,-76.73485,2017-03-16,2017-03-16,RURAL,57217357,57803411,1F,5837,TURBO
14005975,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,7.80537,-76.64998,2017-03-28,2018-07-07,RURAL,57381555,57806225,3F,5045,APARTADO
14021973,CHIGORODÓ,CHIGORODO,403-14,403-14,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.71921,-76.6688,2017-04-26,2018-07-07,RURAL,57811668,57811671,3F,5172,APARTADO
14023187,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.69722,-76.74123,2017-04-27,2018-07-07,RURAL,57395358,57835183,1F,5172,APARTADO
14038638,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.70943,-76.73694,2017-05-25,2018-07-07,RURAL,47635033,57817472,3F,5172,APARTADO
14039517,MUTATÁ,CAUCHERAS,404-11,404-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.237539999999999,-76.4439,2017-05-26,2018-07-07,RURAL,57817830,57817860,3F,5480,APARTADO
14044618,MUTATÁ,CAUCHERAS,404-12,404-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.372310000000001,-76.57422,2017-06-06,2018-07-07,RURAL,47637506,57819845,3F,5480,APARTADO
14046812,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,ST,7.80807,-76.61908000000001,2017-06-08,2018-07-07,RURAL,57375466,57820630,2F,5045,APARTADO
14058446,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6989399999999995,-76.70763000000001,2017-06-30,2018-07-07,RURAL,57823945,57824333,1F,5172,APARTADO
14058564,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,S,7.698860000000001,-76.70761999999999,2017-06-30,2018-07-07,RURAL,57824366,57824371,1F,5172,APARTADO
14059254,APARTADÓ,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.90985,-76.69181999999999,2017-07-04,2019-10-18,RURAL,57819667,57824608,3F,5045,TURBO
