G3E_FID,LOCALIZACI,SUBESTACIO,CIRCUITO,TIPO_RED,TENSION,CAPACIDAD_,FASES,TRANSF_CODE,NODO_TRANS,MUNICIPIO,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NODO_TRAN1,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
7018218,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,15.0,T,495209,495209,MUTATÃ,7.49643,-76.57531999999999,2008-01-23,2020-04-01,RURAL,47689160,0,474007,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018219,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,S,474005,474005,MUTATÃ,7.494260000000001,-76.57126,2008-01-23,2020-04-01,RURAL,47640027,0,495209,CAUCHERAS,404-12,7.621,T,1F,5480,APARTADO
7018220,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,S,474004,474004,MUTATÃ,7.4888699999999995,-76.55795,2008-01-23,2020-04-01,RURAL,53155443,0,474005,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018221,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,15.0,T,471005,471005,MUTATÃ,7.487610000000001,-76.55573000000001,2008-01-23,2020-04-01,RURAL,53155444,57199946,474004,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018222,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,15.0,R,471002,471002,CHIGORODÃ,7.48505,-76.5551,2008-01-23,2020-04-01,RURAL,47640060,57154301,471005,CAUCHERAS,404-12,7.621,T,1F,5480,APARTADO
7018223,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,S,495217,495217,MUTATÃ,7.570930000000001,-76.69189,2008-01-23,2018-10-04,RURAL,57186310,0,471002,CHIGORODO,403-16,7.621,R,1F,5172,APARTADO
7018224,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495277,495277,MUTATÃ,7.44826,-76.54768,2008-01-23,2020-01-14,RURAL,53155450,0,495217,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018225,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,15.0,S,495281,495281,MUTATÃ,7.4357,-76.53916,2008-01-23,2020-04-01,RURAL,57171749,0,495277,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018226,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,5.0,R,495283,495283,MUTATÃ,7.43094,-76.53777,2008-01-23,2020-04-01,RURAL,53155454,0,495281,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018227,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,3.0,R,71483,495245,MUTATÃ,7.4265300000000005,-76.54406,2008-01-23,2020-01-14,RURAL,47640102,0,495283,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018228,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495243,495243,MUTATÃ,7.42633,-76.56844,2008-01-23,2019-12-18,RURAL,53155456,57310231,495245,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018229,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495244,495244,MUTATÃ,7.423939999999999,-76.57149,2008-01-23,2019-12-18,RURAL,47640025,57912762,495243,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018230,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495241,495241,MUTATÃ,7.42634,-76.57625,2008-01-23,2020-04-01,RURAL,57171746,0,495244,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018231,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495220,495220,MUTATÃ,7.41892,-76.58308000000001,2008-01-23,2020-01-14,RURAL,53155460,0,495241,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018232,AEREO,CHIGORODO,403-15,PRIMARIA,7.621,25.0,T,475222,465222,CHIGORODÃ,7.41812,-76.59404,2008-01-23,2020-04-01,RURAL,47639969,57363552,495220,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018233,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,25.0,R,474018,474018,CHIGORODÃ,7.6638,-76.67413,2008-01-23,2020-06-12,URBANO,57166931,57407674,465222,CHIGORODO,403-15,7.621,T,1F,5172,APARTADO
7018234,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,3.0,R,93550,473063,CHIGORODÃ,7.64324,-76.66230999999999,2008-01-23,2020-04-01,RURAL,53155315,0,474018,CHIGORODO,403-16,7.621,R,1F,5172,APARTADO
7018235,AEREO,CHIGORODO,403-15,PRIMARIA,7.621,75.0,R,493005,475252,CHIGORODÃ,7.6135,-76.6476,2008-01-23,2020-05-14,RURAL,57392282,70753926,473063,CHIGORODO,403-16,7.621,R,1F,5172,APARTADO
7018236,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,5.0,T,469247,469247,CHIGORODÃ,7.66839,-76.67501,2008-01-23,2020-05-04,URBANO,47636198,57408072,475252,CHIGORODO,403-15,7.621,R,1F,5172,APARTADO
7018237,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,15.0,R,70435,495210,MUTATÃ,7.546139999999999,-76.68308,2008-01-23,2019-12-03,RURAL,57170307,0,469247,CHIGORODO,403-16,7.621,T,1F,5172,APARTADO
7018239,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,S,129275,495221,MUTATÃ,7.37165,-76.71803,2017-04-24,2020-04-01,RURAL,57833671,57154418,493062,CAUCHERAS,404-12,7.621,T,1F,27615,APARTADO
7018241,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,3.0,R,90674,495238,MUTATÃ,7.3392,-76.50426,2008-01-23,2018-10-02,RURAL,47637625,57825275,495221,CAUCHERAS,404-12,7.621,S,1F,5480,APARTADO
7018242,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,10.0,R,495236,495236,MUTATÃ,7.384589999999999,-76.6121,2008-01-23,2020-04-01,RURAL,47637463,0,495238,CAUCHERAS,404-12,7.621,R,1F,5480,APARTADO
7018248,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,25.0,S,400453,400453,TURBO,7.369439999999999,-76.71565,2008-01-23,2020-04-01,RURAL,53140776,57154204,493031,CAUCHERAS,404-12,7.621,T,1F,27615,APARTADO
7018249,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,S,426304,400462,TURBO,7.935969999999999,-76.71561,2008-01-23,2020-04-01,RURAL,47639458,57162129,400453,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018250,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,S,400457,400457,TURBO,7.93642,-76.71676,2008-01-23,2020-02-27,RURAL,53142126,57161996,400462,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018251,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,T,400458,400458,TURBO,7.93734,-76.71528,2008-01-23,2020-02-27,RURAL,47639460,57162057,400457,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018252,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,37.5,S,400459,400459,TURBO,7.93757,-76.71526,2008-01-23,2020-04-01,RURAL,47639463,57162050,400458,NUEVA COLONIA,406-12,7.621,T,1F,5837,TURBO
7018253,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,37.5,R,424626,750403,TURBO,7.93763,-76.71489,2008-01-23,2020-04-01,RURAL,47639468,57162007,400459,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018254,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,37.5,S,70707,400479,TURBO,7.93795,-76.71467,2008-01-23,2020-04-01,RURAL,53142165,57162000,750403,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018255,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,25.0,R,126364,400477,TURBO,7.93463,-76.71599,2008-01-23,2020-04-01,RURAL,53142180,57390490,400479,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018257,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,S,400488,400488,TURBO,7.933910000000001,-76.71699,2017-04-26,2020-04-01,RURAL,57687475,57161938,400477,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018258,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,75.0,S,124448,400487,TURBO,7.935739999999999,-76.71916999999999,2008-01-23,2020-04-01,RURAL,53142272,57161733,400488,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018259,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,25.0,S,52852,400484,TURBO,7.93611,-76.71964,2008-01-23,2020-04-01,RURAL,57161694,57161738,400487,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018261,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,R,400471,400471,TURBO,7.93796,-76.7174,2008-01-23,2020-02-28,RURAL,47639440,57161847,400484,NUEVA COLONIA,406-12,7.621,S,1F,5837,TURBO
7018262,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,25.0,R,400476,400476,TURBO,7.932989999999999,-76.71675,2017-04-26,2020-04-01,RURAL,47639445,57161975,400471,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018263,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,R,41095,400467,TURBO,7.934410000000001,-76.71784,2008-01-23,2020-04-01,RURAL,53142283,57161942,400476,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018265,SUBTERRANEO,NUEVA COLONIA,406-13,PRIMARIA,13.2,150.0,RST,400469,400469,TURBO,7.93268,-76.7139,2017-04-24,2020-04-01,RURAL,47639479,57162618,400467,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018266,AEREO,NUEVA COLONIA,406-13,PRIMARIA,13.2,75.0,RST,400470,400470,TURBO,7.93266,-76.71543,2008-01-23,2014-03-20,RURAL,57381111,0,400469,NUEVA COLONIA,406-13,13.2,RST,3F,5837,TURBO
7018267,AEREO,NUEVA COLONIA,406-13,PRIMARIA,13.2,30.0,RST,400493,400493,TURBO,7.93226,-76.71485,2008-01-23,2020-04-01,RURAL,53142091,0,400470,NUEVA COLONIA,406-13,13.2,RST,3F,5837,TURBO
7018268,SUBTERRANEO,NUEVA COLONIA,406-13,PRIMARIA,13.2,400.0,RST,400494,400494,TURBO,7.93157,-76.7181,2008-01-23,2020-04-01,RURAL,47639538,0,400493,NUEVA COLONIA,406-13,13.2,RST,3F,5837,TURBO
7018269,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,S,478047,478047,SAN PEDRO DE URABÃ,7.93005,-76.72326,2008-01-23,2018-10-02,RURAL,57508092,0,400494,NUEVA COLONIA,406-13,13.2,RST,3F,5837,TURBO
7018270,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,R,478046,478046,SAN PEDRO DE URABÃ,8.35609,-76.34328000000001,2008-01-23,2020-04-01,RURAL,57528711,57314735,478047,S.PEDRO URABA,407-12,7.621,S,1F,5665,TURBO
7018271,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,S,478049,478049,SAN PEDRO DE URABÃ,8.35774,-76.34036,2008-01-23,2019-06-28,RURAL,47639817,57528238,478046,S.PEDRO URABA,407-12,7.621,R,1F,5665,TURBO
7018272,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,S,478058,478058,SAN PEDRO DE URABÃ,8.36312,-76.33798,2008-01-23,2020-04-01,RURAL,53153614,57321165,478049,S.PEDRO URABA,407-12,7.621,S,1F,5665,TURBO
7018273,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,S,478059,478059,SAN PEDRO DE URABÃ,8.3688,-76.34926,2008-01-23,2019-06-28,RURAL,47639725,0,478058,S.PEDRO URABA,407-12,7.621,S,1F,5665,TURBO
7018274,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,10.0,S,478060,478060,SAN PEDRO DE URABÃ,8.37088,-76.34746,2008-01-23,2020-02-28,RURAL,47639736,57526044,478059,S.PEDRO URABA,407-12,7.621,S,1F,5665,TURBO
7018275,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,50.0,S,418104,418104,TURBO,8.37388,-76.34429,2008-01-23,2019-06-28,RURAL,53142570,57321184,478060,S.PEDRO URABA,407-12,7.621,S,1F,5665,TURBO
7018276,AEREO,NUEVA COLONIA,406-11,PRIMARIA,13.2,45.0,RST,48590,419048,TURBO,7.9253100000000005,-76.66384000000001,2008-01-23,2020-04-01,RURAL,57890883,0,418104,NUEVA COLONIA,406-11,7.621,S,1F,5837,TURBO
7018278,AEREO,NUEVA COLONIA,406-11,PRIMARIA,13.2,30.0,TRS,419042,419042,APARTADÃ,7.91828,-76.6641,2008-01-23,2018-10-03,RURAL,53141874,0,419048,NUEVA COLONIA,406-11,13.2,RST,3F,5837,TURBO
7018279,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,15.0,S,418071,418071,APARTADÃ,7.9128,-76.6651,2008-01-23,2020-04-01,RURAL,53141881,0,419042,NUEVA COLONIA,406-11,13.2,TRS,3F,5045,TURBO
7018280,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,S,418126,418126,APARTADÃ,7.91167,-76.68556,2008-01-23,2019-11-19,RURAL,47639081,0,418071,NUEVA COLONIA,406-11,7.621,S,1F,5045,TURBO
7018281,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,S,418096,418096,TURBO,7.90994,-76.68587,2008-01-23,2020-04-01,RURAL,47639078,0,418126,NUEVA COLONIA,406-11,7.621,S,1F,5045,TURBO
7018282,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,R,418101,418084,TURBO,7.93567,-76.69303000000001,2008-01-23,2014-06-18,RURAL,53141759,0,418096,NUEVA COLONIA,406-11,7.621,S,1F,5837,TURBO
7018284,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,R,418102,418102,TURBO,7.973610000000001,-76.70338000000001,2008-01-23,2011-11-17,RURAL,57185165,0,418084,NUEVA COLONIA,406-11,7.621,R,1F,5837,TURBO
7018285,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,S,418065,418065,TURBO,7.9371,-76.6832,2008-01-23,2014-06-18,RURAL,53141774,57520408,418102,NUEVA COLONIA,406-11,7.621,R,1F,5837,TURBO
7018286,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,5.0,S,72372,418132,TURBO,7.93658,-76.69094,2008-01-23,2020-04-01,RURAL,57144248,0,418065,NUEVA COLONIA,406-11,7.621,S,1F,5837,TURBO
7018287,AEREO,NUEVA COLONIA,406-11,PRIMARIA,13.2,30.0,TSR,64112,418113,TURBO,7.9375,-76.66625,2008-01-23,2020-04-01,RURAL,57386499,57721209,418132,NUEVA COLONIA,406-11,7.621,S,1F,5837,TURBO
7018288,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,75.0,T,72505,400440,TURBO,7.935,-76.65219,2008-01-23,2019-11-19,RURAL,47639365,57520348,418113,NUEVA COLONIA,406-11,13.2,TSR,3F,5837,TURBO
7018289,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,37.5,R,400434,400434,TURBO,7.93622,-76.71328000000001,2008-01-23,2020-02-21,RURAL,47639492,57162684,400440,NUEVA COLONIA,406-12,7.621,T,1F,5837,TURBO
7018290,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,25.0,R,400446,465048,TURBO,7.9336199999999995,-76.71101999999999,2017-04-26,2020-02-24,RURAL,53142079,57162095,400434,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018291,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,37.5,T,400444,400444,TURBO,7.98084,-76.71503,2008-01-23,2019-11-19,RURAL,47638670,57409409,465048,NUEVA COLONIA,406-11,7.621,R,1F,5837,TURBO
7018292,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,25.0,T,400443,400443,TURBO,7.93623,-76.71405,2008-01-23,2020-04-01,RURAL,53142086,57162641,400444,NUEVA COLONIA,406-12,7.621,T,1F,5837,TURBO
7018293,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,R,400592,400449,TURBO,7.936839999999999,-76.71451,2008-01-23,2020-04-01,RURAL,53142083,57162716,400443,NUEVA COLONIA,406-12,7.621,T,1F,5837,TURBO
7018294,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,R,400448,400448,TURBO,7.9341800000000005,-76.71375,2017-04-26,2020-02-28,RURAL,47639482,57162592,400449,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018295,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,15.0,R,400447,400447,TURBO,7.93518,-76.7141,2017-04-24,2019-11-19,RURAL,47639477,57162586,400448,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018296,AEREO,NUEVA COLONIA,406-13,PRIMARIA,7.621,37.5,T,120027,400499,TURBO,7.9351,-76.71370999999999,2017-04-26,2020-04-01,RURAL,53142089,57162580,400447,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018297,AEREO,NUEVA COLONIA,406-12,PRIMARIA,7.621,50.0,R,127223,400451,TURBO,7.931010000000001,-76.71694000000001,2017-04-26,2020-04-01,RURAL,53142173,57573246,400499,NUEVA COLONIA,406-13,7.621,T,1F,5837,TURBO
7018298,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,25.0,R,478198,478198,TURBO,7.93423,-76.71481999999999,2008-01-23,2020-04-01,RURAL,57378602,57162567,400451,NUEVA COLONIA,406-12,7.621,R,1F,5837,TURBO
7018299,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,15.0,R,478199,478199,TURBO,8.37073,-76.48508000000001,2008-01-23,2019-07-11,RURAL,47643326,57162910,478198,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018300,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,15.0,R,478200,478200,TURBO,8.37009,-76.48595999999999,2008-01-23,2020-04-01,RURAL,57420335,57162908,478199,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018301,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,15.0,R,478208,478208,TURBO,8.37088,-76.48657,2008-01-23,2020-04-01,RURAL,53143061,57162880,478200,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018302,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,25.0,T,81285,478203,TURBO,8.37001,-76.48899999999999,2008-01-23,2020-04-01,RURAL,47643312,57202752,478208,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018303,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,10.0,T,478206,478206,TURBO,8.37319,-76.48433,2008-01-23,2020-04-01,RURAL,57420343,57163097,478203,S.PEDRO URABA,407-13,7.621,T,1F,5837,TURBO
7018304,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,25.0,R,478205,478205,TURBO,8.375739999999999,-76.48653,2008-01-23,2020-04-01,RURAL,57420346,57163107,478206,S.PEDRO URABA,407-13,7.621,T,1F,5837,TURBO
7018305,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,10.0,R,67645,478224,TURBO,8.37214,-76.48671,2008-01-23,2020-04-01,RURAL,53153752,57162859,478205,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018306,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,5.0,R,477154,477154,TURBO,8.28012,-76.42466,2008-01-23,2020-04-01,RURAL,53143158,57163378,478224,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018307,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,5.0,R,477156,477156,TURBO,8.274389999999999,-76.41320999999999,2008-01-23,2020-04-01,RURAL,47640406,0,477154,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018308,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,10.0,R,72000,478220,TURBO,8.26512,-76.41082,2008-01-23,2019-06-26,RURAL,57416463,57675906,477156,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018309,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,10.0,R,138450,478221,TURBO,8.28548,-76.40775,2008-01-23,2019-08-14,RURAL,47674540,57163367,478220,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018310,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,25.0,R,138055,478222,TURBO,8.2852,-76.4117,2008-01-23,2020-04-01,RURAL,47640415,57163369,478221,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018311,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,15.0,R,476004,476004,SAN PEDRO DE URABÃ,8.28117,-76.41663,2008-01-23,2020-04-01,RURAL,57416576,57163371,478222,S.PEDRO URABA,407-13,7.621,R,1F,5837,TURBO
7018313,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,37.5,S,135026,482007,ARBOLETES,8.28635,-76.38988,2008-01-23,2020-04-01,URBANO,53143131,57388690,476004,S.PEDRO URABA,407-13,7.621,R,1F,5665,TURBO
7018317,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,37.5,T,482036,482036,ARBOLETES,8.849310000000001,-76.4332,2008-01-23,2020-04-01,URBANO,47640547,57823531,482007,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018318,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,75.0,T,99988,482031,ARBOLETES,8.85419,-76.42763000000001,2008-01-23,2020-04-01,URBANO,47689586,0,482036,ARBOLETES,409-13,7.621,T,1F,5051,TURBO
7018319,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,50.0,T,136310,465076,ARBOLETES,8.85418,-76.4267,2008-01-23,2020-04-01,URBANO,57409837,57738032,482031,ARBOLETES,409-13,7.621,T,1F,5051,TURBO
7018320,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,75.0,S,482028,482028,ARBOLETES,8.85525,-76.42656,2008-01-23,2020-04-01,URBANO,57401051,57728550,465076,ARBOLETES,409-13,7.621,T,1F,5051,TURBO
7018321,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,50.0,S,482037,482037,ARBOLETES,8.85266,-76.42676999999999,2008-01-23,2020-04-01,URBANO,57218261,57723737,482028,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018322,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,50.0,S,482027,482027,ARBOLETES,8.85281,-76.42598000000001,2008-01-23,2020-04-01,URBANO,53143366,57596906,482037,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018323,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,T,75865,482018,ARBOLETES,8.85161,-76.42768000000001,2008-01-23,2019-06-18,URBANO,57218330,57706544,482027,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018324,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,50.0,T,482019,482019,ARBOLETES,8.847430000000001,-76.42858000000001,2008-01-23,2020-04-01,URBANO,47640571,57151836,482018,ARBOLETES,409-11,7.621,T,1F,5051,TURBO
7018325,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,50.0,T,482020,482020,ARBOLETES,8.84721,-76.42947,2008-01-23,2018-10-03,URBANO,47640564,57151776,482019,ARBOLETES,409-11,7.621,T,1F,5051,TURBO
7018326,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,37.5,T,482197,482197,ARBOLETES,8.84677,-76.42971,2008-01-23,2020-04-01,URBANO,47640562,57151792,482020,ARBOLETES,409-11,7.621,T,1F,5051,TURBO
7018327,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,482093,482093,ARBOLETES,8.84628,-76.43013,2008-01-23,2020-04-01,URBANO,47640560,57151809,482197,ARBOLETES,409-11,7.621,T,1F,5051,TURBO
7018329,AEREO,ARBOLETES,409-11,PRIMARIA,13.2,75.0,RST,47307,482022,ARBOLETES,8.64955,-76.4553,2008-01-23,2020-04-01,RURAL,57958876,57152577,482093,LA ATOYOSA,414-11,7.621,T,1F,5051,TURBO
7018330,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,50.0,S,100850,482023,ARBOLETES,8.84892,-76.42754000000001,2008-01-23,2020-04-01,URBANO,53143210,0,482022,ARBOLETES,409-11,13.2,RST,3F,5051,TURBO
7018331,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,37.5,S,77597,482010,ARBOLETES,8.848930000000001,-76.42635,2008-01-23,2020-04-01,URBANO,53143212,57152544,482023,ARBOLETES,409-11,7.621,S,1F,5051,TURBO
7018332,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,50.0,R,70732,482041,ARBOLETES,8.850489999999999,-76.4297,2008-01-23,2020-04-01,URBANO,47640563,57390678,482010,ARBOLETES,409-11,7.621,S,1F,5051,TURBO
7018333,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,37.5,S,93455,482087,ARBOLETES,8.85068,-76.42806999999999,2008-01-23,2019-06-18,URBANO,47640584,57526286,482041,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018335,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,R,482043,482043,ARBOLETES,8.851360000000001,-76.4267,2008-01-23,2019-06-18,URBANO,47689591,57706552,482087,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018336,AEREO,ARBOLETES,409-11,PRIMARIA,13.2,25.0,TSR,482049,482049,ARBOLETES,8.851239999999999,-76.42534,2008-01-23,2020-04-01,URBANO,47640610,57152411,482043,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018338,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,10.0,R,69661,482065,ARBOLETES,8.84981,-76.42217,2008-01-23,2019-06-18,URBANO,57415687,0,482049,ARBOLETES,409-11,13.2,TSR,3F,5051,TURBO
7018339,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,R,482069,482069,ARBOLETES,8.85803,-76.42169,2008-01-23,2020-04-01,RURAL,57415164,57157807,482065,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018341,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,10.0,R,20642,482071,ARBOLETES,8.86005,-76.42004,2008-01-23,2020-04-01,RURAL,47640642,57157818,482069,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018342,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,R,70112,482074,ARBOLETES,8.86593,-76.41619,2008-01-23,2020-04-01,RURAL,53143421,57157833,482071,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018343,AEREO,ARBOLETES,409-13,PRIMARIA,7.621,75.0,S,439042,482040,ARBOLETES,8.86014,-76.41699,2008-01-23,2019-06-18,RURAL,53143387,57390407,482074,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
7018344,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,R,482046,482046,ARBOLETES,8.8522,-76.42623,2008-01-23,2019-06-18,URBANO,57723703,57218319,482040,ARBOLETES,409-13,7.621,S,1F,5051,TURBO
7018345,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,25.0,R,67189,482011,ARBOLETES,8.849039999999999,-76.42241,2008-01-23,2020-04-01,URBANO,47674551,57153537,482046,ARBOLETES,409-11,7.621,R,1F,5051,TURBO
