G3E_FID,DEPARTAMEN,MUNICIPIO,COMUNA,BARRIO,VEREDA,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,CODIGO,TIPO_RED,TENSION,FASES,USO,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_INST,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,EST_OPERAT,TIPO_RED_C,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,CAPACIDAD_,FECHA_ACTU,NUMERO_FAS,DEPARTAME1,MUNICIPIO_,SUBREGION
12945883,ANTIOQUIA,APARTADÓ,APARTADÓ,LA CHINITA,APARTADO,APARTADO,401-13,401-11,OPEN,C4477,PRIMARIA,13.2,RST,NORMAL,12945883,718437.073,1365047.644,,7.88965,-76.63006,9/3/2012,9/3/2012,7/7/2018,URBANO,57440268,57440269,CLOSED,PRIMARIA,APARTADO,401-13,13.2,RST,600,2/28/2018,3F,5,5045,APARTADO
12945991,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-45,401-45,CLOSED,C4126,SUBTRANSMISION,44,TSR,NORMAL,12945991,718732.491,1365320.024,,7.89188,-76.62734,9/3/2012,4/21/2012,7/7/2018,URBANO,57440300,57440308,CLOSED,SUBTRANSMISION,APARTADO,401-45,44,TSR,0,11/25/2017,3F,5,5045,APARTADO
12946024,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-45,401-45,CLOSED,C4351,SUBTRANSMISION,44,RST,SALIDA DE CTO,12946024,720560.485,1363455.113,,7.87514,-76.61068,9/3/2012,9/3/2012,7/7/2018,URBANO,57238071,57534525,CLOSED,SUBTRANSMISION,APARTADO,401-45,44,RST,600,11/25/2017,3F,5,5045,APARTADO
12946282,ANTIOQUIA,TURBO,,,,URABA,411-41,411-41,CLOSED,C458,SUBTRANSMISION,44,RST,NORMAL,12946282,719341.002,1370122.021,,7.93582,-76.62183,9/3/2012,11/28/2015,12/3/2015,RURAL,57416148,57440512,CLOSED,SUBTRANSMISION,URABA,411-41,44,RST,0,3/8/2018,3F,5,5837,TURBO
12946435,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-45,401-42,OPEN,C41075,SUBTRANSMISION,44,TSR,NORMAL,12946435,718232.332,1364573.053,,7.88511,-76.63183,9/4/2012,12/22/2013,7/7/2018,URBANO,57556929,57494389,CLOSED,SUBTRANSMISION,APARTADO,401-45,44,TSR,0,11/25/2017,3F,5,5045,APARTADO
12946442,ANTIOQUIA,APARTADÓ,APARTADÓ,LA CHINITA,BAJO DEL OSO,URABA,411-41,401-45,OPEN,C457,SUBTRANSMISION,44,RST,NORMAL,12946442,718494.837,1365496.311,,7.89344,-76.6295,9/4/2012,9/17/2012,7/7/2018,URBANO,57440657,57442689,CLOSED,SUBTRANSMISION,URABA,411-41,44,RST,0,3/8/2018,3F,5,5045,APARTADO
12946728,ANTIOQUIA,TURBO,,,,URABA,411-44,411-42,OPEN,C4107,SUBTRANSMISION,44,TSR,NORMAL,12946728,715381.069,1385053.665,,8.06994,-76.65882,9/5/2012,4/12/2012,9/5/2012,RURAL,57440815,57398042,CLOSED,SUBTRANSMISION,URABA,411-44,44,TSR,0,12/19/2017,3F,5,5837,TURBO
12951170,ANTIOQUIA,ARBOLETES,,,,LA ATOYOSA,414-11,414-11,CLOSED,C4352,PRIMARIA,13.2,RST,NORMAL,12951170,732603.64,1446330.843,,8.62445,-76.50613,9/14/2012,9/13/2012,9/24/2012,RURAL,57440040,57440041,CLOSED,PRIMARIA,LA ATOYOSA,414-11,13.2,RST,600,4/16/2018,3F,5,5051,TURBO
12951185,ANTIOQUIA,NECOCLÍ,,,,LA ATOYOSA,414-11,414-11,CLOSED,C4354,PRIMARIA,13.2,TSR,NORMAL,12951185,724797.649,1437891.24,,8.54776,-76.57649,9/14/2012,9/13/2012,7/7/2018,RURAL,57334007,57433800,CLOSED,PRIMARIA,LA ATOYOSA,414-11,13.2,TSR,600,4/16/2018,3F,5,5490,TURBO
12951212,ANTIOQUIA,ARBOLETES,,,CAJONES,LA ATOYOSA,414-11,414-11,CLOSED,C4353,PRIMARIA,13.2,RST,NORMAL,12951212,730888.062,1442994.984,,8.59434,-76.52158,9/14/2012,9/13/2012,10/2/2017,RURAL,47643422,57442492,CLOSED,PRIMARIA,LA ATOYOSA,414-11,13.2,RST,600,4/16/2018,3F,5,5051,TURBO
12955543,ANTIOQUIA,APARTADÓ,APARTADÓ,FUNDADORES,APARTADO,APARTADO,401-18,401-18,CLOSED,C4669,PRIMARIA,13.2,STR,NORMAL,12955543,718422.074,1364017.637,,7.88006,-76.63008,9/20/2012,9/9/2011,2/6/2020,URBANO,47633945,57443522,CLOSED,PRIMARIA,APARTADO,401-18,13.2,STR,0,4/3/2018,3F,5,5045,APARTADO
13007943,ANTIOQUIA,MUTATÁ,,,,CAUCHERAS,404-11,404-11,CLOSED,C4356,PRIMARIA,13.2,TSR,NORMAL,13007943,737438.112,1297945.137,,7.28419,-76.45452,12/9/2012,12/9/2012,7/7/2018,RURAL,57461563,57461564,CLOSED,PRIMARIA,CAUCHERAS,404-11,13.2,TSR,0,4/16/2018,3F,5,5480,APARTADO
13036327,ANTIOQUIA,CAREPA,,,,CAREPA,412-11,412-11,CLOSED,C4358,PRIMARIA,13.2,TRS,NORMAL,13036327,715062.314,1350343.154,,7.75639,-76.65976,1/22/2013,1/22/2013,6/7/2017,URBANO,47646275,57471424,CLOSED,PRIMARIA,CAREPA,412-11,13.2,TRS,0,4/10/2018,3F,5,5147,APARTADO
13052067,ANTIOQUIA,ARBOLETES,,,ARBOLETES,ARBOLETES,409-11,409-11,CLOSED,C4115,PRIMARIA,13.2,RST,NORMAL,13052067,741303.907,1471404.481,,8.85132,-76.42885,2/12/2013,2/12/2013,3/8/2018,URBANO,57869469,57869470,CLOSED,PRIMARIA,ARBOLETES,409-11,13.2,RST,0,4/9/2018,3F,5,5051,TURBO
13065284,ANTIOQUIA,ARBOLETES,,,,ARBOLETES,409-11,409-13,OPEN,C4360,PRIMARIA,13.2,RST,NORMAL,13065284,741526.344,1471361.647,,8.85109,-76.42655,2/26/2013,2/26/2013,2/26/2013,URBANO,57482502,57410036,CLOSED,PRIMARIA,ARBOLETES,409-11,13.2,RST,0,4/9/2018,3F,5,5051,TURBO
13066820,ANTIOQUIA,ARBOLETES,,,ARBOLETES,ARBOLETES,409-11,409-11,CLOSED,C4361,PRIMARIA,13.2,RST,NORMAL,13066820,741284.131,1471326.147,,8.85073,-76.42874,2/28/2013,2/28/2013,8/2/2016,URBANO,57483020,57483023,CLOSED,PRIMARIA,ARBOLETES,409-11,13.2,RST,0,4/9/2018,3F,5,5051,TURBO
13080598,ANTIOQUIA,SAN JUAN DE URABÁ,,,,ARBOLETES,409-12,409-12,OPEN,C4362,PRIMARIA,13.2,RST,NORMAL,13080598,730603.732,1461257.171,,8.75917,-76.52516,3/13/2013,3/7/2013,7/7/2018,URBANO,57487225,57487229,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,RST,600,4/13/2018,3F,5,5659,TURBO
13086558,ANTIOQUIA,TURBO,,,,URABA,411-44,411-44,CLOSED,C4363,SUBTRANSMISION,44,RST,NORMAL,13086558,731090.231,1400698.403,,8.21215,-76.51729,3/20/2013,3/20/2013,3/20/2013,RURAL,57488953,57488954,CLOSED,SUBTRANSMISION,URABA,411-44,44,RST,0,12/19/2017,3F,5,5837,TURBO
13089708,ANTIOQUIA,MUTATÁ,,,,CAUCHERAS,404-12,404-12,CLOSED,C4364,PRIMARIA,13.2,TSR,NORMAL,13089708,728607.611,1311735.896,,7.41736,-76.53379,4/1/2013,3/20/2013,7/7/2018,RURAL,47640138,57703516,CLOSED,PRIMARIA,CAUCHERAS,404-12,13.2,TSR,600,4/16/2018,3F,5,5480,APARTADO
13092674,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-15,401-15,OPEN,C41081,PRIMARIA,13.2,RTS,NORMAL,13092674,717513.713,1364932.458,,7.88831,-76.63836,4/6/2013,9/5/2011,7/7/2018,URBANO,57492332,57492333,CLOSED,PRIMARIA,APARTADO,401-15,13.2,RTS,600,2/27/2018,3F,5,5045,APARTADO
13092696,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-41,412-41,CLOSED,C41170,SUBTRANSMISION,44,TSR,NORMAL,13092696,715680.704,1353682.388,,7.78678,-76.65488,4/6/2013,7/9/2011,11/19/2019,RURAL,57987180,57870522,CLOSED,SUBTRANSMISION,CAREPA,412-41,44,TSR,600,11/19/2019,3F,5,5147,APARTADO
13092724,ANTIOQUIA,CAREPA,,,,ZUNGO,405-11,405-11,CLOSED,C4474,PRIMARIA,13.2,RST,NORMAL,13092724,708244.617,1357785.167,,7.82323,-76.72192,4/6/2013,11/25/2011,4/6/2013,RURAL,57492363,57492365,CLOSED,PRIMARIA,ZUNGO,405-11,13.2,RST,600,4/3/2018,3F,5,5147,APARTADO
13093834,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-11,401-11,CLOSED,C41181,PRIMARIA,13.2,RST,NORMAL,13093834,720630.347,1363454.907,,7.87514,-76.61004,4/9/2013,9/5/2011,7/7/2018,URBANO,57374255,57492912,CLOSED,PRIMARIA,APARTADO,401-11,13.2,RST,0,4/16/2018,3F,5,5045,APARTADO
13094206,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-14,403-11,OPEN,C41194,PRIMARIA,13.2,RST,NORMAL,13094206,712931.356,1341117.853,,7.67295,-76.67854,4/9/2013,9/26/2011,7/7/2018,URBANO,51147219,57493128,CLOSED,PRIMARIA,CHIGORODO,403-14,13.2,RST,600,4/11/2018,3F,5,5172,APARTADO
13094718,ANTIOQUIA,TURBO,TURBO,SAN MARTIN,TURBO,TURBO,402-15,402-15,OPEN,C4365,PRIMARIA,13.2,TSR,NORMAL,13094718,708139.049,1387200.073,,8.08887,-76.72459,4/9/2013,4/5/2013,9/8/2017,URBANO,57493379,57493381,CLOSED,PRIMARIA,TURBO,402-15,13.2,TSR,0,4/13/2018,3F,5,5837,TURBO
13094798,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-13,415-13,CLOSED,C44284,PRIMARIA,13.2,TSR,NORMAL,13094798,701989.656,1424683.049,,8.42708,-76.78261,4/10/2013,12/5/2011,8/12/2019,URBANO,57329598,57964857,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,TSR,600,4/13/2018,3F,5,5490,TURBO
13094837,ANTIOQUIA,NECOCLÍ,NECOCLÍ,SIMON BOLIVA ETAPA 2,VIRGEN DEL COBRE,NECOCLI,415-11,415-11,CLOSED,C43375,PRIMARIA,13.2,RST,NORMAL,13094837,701994.096,1424671.177,,8.42698,-76.78257,4/10/2013,12/5/2011,7/7/2018,URBANO,57493409,57493417,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,RST,600,4/13/2018,3F,5,5490,TURBO
13094905,ANTIOQUIA,NECOCLÍ,NECOCLÍ,SIMON BOLIVA ETAPA 2,VIRGEN DEL COBRE,NECOCLI,415-12,415-12,CLOSED,C44173,PRIMARIA,13.2,RST,NORMAL,13094905,701994.961,1424669.641,,8.42696,-76.78256,4/10/2013,12/5/2011,7/7/2018,URBANO,57493437,57493454,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,RST,600,4/16/2018,3F,5,5490,TURBO
13097079,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-16,403-15,OPEN,C4366,PRIMARIA,13.2,RST,NORMAL,13097079,713384.458,1340098.997,,7.66377,-76.67439,4/17/2013,4/17/2013,7/7/2018,URBANO,47689084,57494697,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,600,4/16/2018,3F,5,5172,APARTADO
13097283,ANTIOQUIA,SAN JUAN DE URABÁ,,,,ARBOLETES,409-12,409-12,CLOSED,C4127,PRIMARIA,13.2,RST,NORMAL,13097283,731225.763,1459655.525,,8.74474,-76.51942,4/18/2013,4/18/2013,7/7/2018,RURAL,57494813,57494814,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,RST,0,4/13/2018,3F,5,5659,TURBO
13099986,ANTIOQUIA,NECOCLÍ,,,CAIMAN NUEVO,URABA,411-43,411-43,CLOSED,C488,SUBTRANSMISION,44,RST,NORMAL,13099986,704643.091,1406307.676,,8.27094,-76.75652,4/25/2013,4/25/2013,7/7/2018,RURAL,57737563,57737562,CLOSED,SUBTRANSMISION,URABA,411-43,44,RST,600,2/5/2018,3F,5,5490,TURBO
13099989,ANTIOQUIA,TURBO,,,,CIRILO,413-11,415-12,OPEN,C489,PRIMARIA,7.621,S,NORMAL,13099989,704607.506,1406311.853,,8.26132,-76.75774,4/25/2013,4/25/2013,7/7/2018,RURAL,57495918,57495921,CLOSED,PRIMARIA,CIRILO,413-11,7.621,S,100,4/16/2018,1F,5,5837,TURBO
13101067,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CENTRAL,,NECOCLI,415-11,415-11,CLOSED,C4152,PRIMARIA,13.2,RST,NORMAL,13101067,701633.84,1424411.861,,8.42458,-76.78583,4/29/2013,4/29/2013,5/11/2020,URBANO,57296115,57496282,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,RST,100,4/13/2018,3F,5,5490,TURBO
13101720,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,S.PEDRO URABA,407-12,407-12,OPEN,C4367,PRIMARIA,13.2,SRT,NORMAL,13101720,746665.036,1407472.196,,8.27393,-76.37626,4/30/2013,4/15/2013,7/7/2018,URBANO,57496490,57496491,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,SRT,600,4/16/2018,3F,5,5665,TURBO
13109689,ANTIOQUIA,TURBO,,,,URABA,411-11,411-11,OPEN,C4103,PRIMARIA,13.2,RST,NORMAL,13109689,718593.254,1376996.705,,7.99735,-76.62925,5/21/2013,5/20/2013,5/21/2013,RURAL,57500002,57500003,CLOSED,PRIMARIA,URABA,411-11,13.2,RST,0,4/16/2018,3F,5,5837,TURBO
13111672,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CENTRAL,NECOCLI,NECOCLI,415-11,415-11,CLOSED,C406,PRIMARIA,13.2,TSR,NORMAL,13111672,701687.84,1424521.38,,8.4256,-76.78533,5/24/2013,5/23/2013,3/10/2020,URBANO,57346647,57500929,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,TSR,600,4/13/2018,3F,5,5490,TURBO
13111900,ANTIOQUIA,CAREPA,,,,CAREPA,412-11,412-11,OPEN,C4125,PRIMARIA,13.2,SRT,NORMAL,13111900,714997.634,1350178.168,,7.7549,-76.66033,5/27/2013,5/23/2013,5/27/2013,URBANO,57501071,57501072,CLOSED,PRIMARIA,CAREPA,412-11,13.2,SRT,600,4/10/2018,3F,5,5147,APARTADO
13119542,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CENTRAL,NECOCLI,NECOCLI,415-11,415-11,CLOSED,C4151,PRIMARIA,13.2,TSR,NORMAL,13119542,701499.292,1424549.975,,8.42585,-76.78705,6/14/2013,6/13/2013,7/7/2018,URBANO,57504375,57768242,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,TSR,0,4/13/2018,3F,5,5490,TURBO
13128436,ANTIOQUIA,TURBO,,,,NUEVA COLONIA,406-13,406-13,CLOSED,C4160,PRIMARIA,13.2,RST,NORMAL,13128436,708231.773,1369636.187,,7.93028,-76.72271,7/3/2013,7/3/2013,7/3/2013,RURAL,57349554,57508088,CLOSED,PRIMARIA,NUEVA COLONIA,406-13,13.2,RST,100,10/28/2017,3F,5,5837,TURBO
13133067,ANTIOQUIA,APARTADÓ,APARTADÓ,FUNDADORES,APARTADO,APARTADO,401-18,401-18,CLOSED,C4670,PRIMARIA,13.2,RTS,NORMAL,13133067,718265.628,1364014.03,,7.88008,-76.63154,7/8/2013,7/8/2013,2/6/2020,URBANO,57509330,47688566,CLOSED,PRIMARIA,APARTADO,401-18,13.2,RTS,100,4/3/2018,3F,5,5045,APARTADO
13134544,ANTIOQUIA,TURBO,TURBO,BUENOS AIRES,TURBO,TURBO,402-15,402-16,OPEN,C4168,PRIMARIA,13.2,RST,NORMAL,13134544,707523.062,1388512.015,,8.1007,-76.73023,7/9/2013,7/9/2013,7/7/2018,URBANO,47634651,57509908,CLOSED,PRIMARIA,TURBO,402-15,13.2,RST,0,4/13/2018,3F,5,5837,TURBO
13150437,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-13,415-13,OPEN,C4368,PRIMARIA,13.2,TSR,NORMAL,13150437,713398.899,1436317.366,,8.53287,-76.67983,8/5/2013,8/2/2013,7/7/2018,RURAL,57516732,57516733,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,TSR,0,4/13/2018,3F,5,5490,TURBO
13150794,ANTIOQUIA,MUTATÁ,,,,CAUCHERAS,404-11,404-11,CLOSED,C4388,PRIMARIA,13.2,TSR,NORMAL,13150794,739166.867,1293748.285,,7.24636,-76.43868,8/5/2013,8/5/2013,7/7/2018,RURAL,57516890,57516891,CLOSED,PRIMARIA,CAUCHERAS,404-11,13.2,TSR,0,4/16/2018,3F,5,5480,APARTADO
13155683,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-13,401-15,OPEN,C4202,PRIMARIA,13.2,STR,NORMAL,13155683,717449.456,1365137.083,,7.89016,-76.63895,8/12/2013,8/9/2013,7/7/2018,URBANO,57515403,57517815,CLOSED,PRIMARIA,APARTADO,401-13,13.2,STR,0,2/28/2018,3F,5,5045,APARTADO
13169706,ANTIOQUIA,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,LOS ALAMOS,SAN PEDRO DE URABA,S.PEDRO URABA,407-11,407-11,CLOSED,C4116,PRIMARIA,13.2,TRS,NORMAL,13169706,745544.736,1408682.723,,8.28502,-76.38661,9/6/2013,9/2/2013,7/7/2018,URBANO,57192955,57523951,CLOSED,PRIMARIA,S.PEDRO URABA,407-11,13.2,TRS,600,4/16/2018,3F,5,5665,TURBO
13169711,ANTIOQUIA,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,LOS ALAMOS,SAN PEDRO DE URABA,S.PEDRO URABA,407-11,407-12,OPEN,C4203,PRIMARIA,13.2,TRS,NORMAL,13169711,745566.109,1408846.742,,8.28652,-76.38646,9/6/2013,9/2/2013,7/7/2018,URBANO,57523956,57524002,CLOSED,PRIMARIA,S.PEDRO URABA,407-11,13.2,TRS,600,4/16/2018,3F,5,5665,TURBO
13180036,ANTIOQUIA,NECOCLÍ,,,LAS CHANGAS,LA ATOYOSA,414-11,414-11,CLOSED,C4204,PRIMARIA,13.2,TSR,NORMAL,13180036,724413.085,1438071.098,,8.54931,-76.57998,9/26/2013,1/31/2020,2/11/2020,RURAL,58005076,58005077,CLOSED,PRIMARIA,LA ATOYOSA,414-11,13.2,TSR,0,4/16/2018,3F,5,5490,TURBO
13189015,ANTIOQUIA,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,CAMILO TORRES,SAN PEDRO DE URABA,S.PEDRO URABA,407-12,407-12,CLOSED,C4206,PRIMARIA,13.2,SRT,NORMAL,13189015,746122.681,1408015.943,,8.27904,-76.38134,10/22/2013,10/17/2013,7/7/2018,URBANO,57413302,57531078,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,SRT,600,4/16/2018,3F,5,5665,TURBO
13192055,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-16,403-16,CLOSED,C4207,PRIMARIA,13.2,RST,NORMAL,13192055,716316.636,1334516.835,,7.6135,-76.64754,10/28/2013,10/23/2013,7/7/2018,RURAL,57392282,57532357,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,600,4/16/2018,3F,5,5172,APARTADO
13206645,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,S.PEDRO URABA,407-12,407-12,CLOSED,C4153,PRIMARIA,13.2,TRS,NORMAL,13206645,,,,8.28349,-76.37997,11/25/2013,11/19/2013,7/7/2018,RURAL,57413790,57536741,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,TRS,600,4/16/2018,3F,5,5665,TURBO
13335630,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-18,401-14,OPEN,C41579,PRIMARIA,13.2,TSR,NORMAL,13335630,,,,7.88265,-76.63056,7/21/2014,7/18/2014,7/7/2018,URBANO,57581926,57581927,CLOSED,PRIMARIA,APARTADO,401-18,13.2,TSR,0,4/3/2018,3F,5,5045,APARTADO
13369545,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,S.PEDRO URABA,407-12,407-12,OPEN,C4212,PRIMARIA,7.621,R,NORMAL,13369545,,,,8.43765,-76.26387,9/19/2014,9/17/2014,5/26/2020,RURAL,57594611,57594615,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,600,4/16/2018,1F,5,5665,TURBO
13369592,ANTIOQUIA,TURBO,,,,S.PEDRO URABA,407-12,407-13,OPEN,C4211,PRIMARIA,7.621,S,NORMAL,13369592,,,,8.33983,-76.40036,9/19/2014,9/16/2014,7/7/2018,RURAL,57594638,57594642,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,600,4/16/2018,1F,5,5837,TURBO
13371983,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,S.PEDRO URABA,407-11,407-12,OPEN,C4404,PRIMARIA,7.621,S,NORMAL,13371983,,,,8.25622,-76.37496,9/23/2014,9/19/2014,7/7/2018,RURAL,57595657,57595710,CLOSED,PRIMARIA,S.PEDRO URABA,407-11,7.621,S,600,4/16/2018,1F,5,5665,TURBO
13432839,ANTIOQUIA,SAN PEDRO DE URABÁ,,,SANTA CATALINA,S.PEDRO URABA,407-12,407-12,CLOSED,C4218,PRIMARIA,7.621,R,NORMAL,13432839,,,,8.3883,-76.3188,1/5/2015,12/18/2014,3/3/2020,RURAL,58010662,58010664,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,600,4/16/2018,1F,5,5665,TURBO
13432840,ANTIOQUIA,SAN PEDRO DE URABÁ,,,SANTA CATALINA,S.PEDRO URABA,407-12,407-12,CLOSED,C4219,PRIMARIA,7.621,R,NORMAL,13432840,,,,8.38825,-76.31872,1/5/2015,12/18/2014,3/3/2020,RURAL,58010665,58010666,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,600,4/16/2018,1F,5,5665,TURBO
13432871,ANTIOQUIA,ARBOLETES,,,EL GUADUAL,S.PEDRO URABA,407-12,407-12,CLOSED,C4216,PRIMARIA,7.621,R,NORMAL,13432871,,,,8.48818,-76.37866,1/5/2015,12/18/2014,3/3/2020,RURAL,58010686,58010688,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,600,4/16/2018,1F,5,5051,TURBO
13432880,ANTIOQUIA,ARBOLETES,,,EL GUADUAL,S.PEDRO URABA,407-12,407-12,CLOSED,C4217,PRIMARIA,7.621,R,NORMAL,13432880,,,,8.48821,-76.37874,1/5/2015,12/18/2014,3/3/2020,RURAL,58010690,58010692,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,600,4/16/2018,1F,5,5051,TURBO
13432893,ANTIOQUIA,SAN PEDRO DE URABÁ,,,CABECERA MUNICIPAL-VEREDA,S.PEDRO URABA,407-12,407-12,CLOSED,C4214,PRIMARIA,13.2,TSR,NORMAL,13432893,,,,8.28546,-76.37511,1/5/2015,12/17/2014,1/29/2020,RURAL,57615455,58001752,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,TSR,600,4/16/2018,3F,5,5665,TURBO
13432914,ANTIOQUIA,SAN PEDRO DE URABÁ,,,CABECERA MUNICIPAL-VEREDA,S.PEDRO URABA,407-12,407-12,CLOSED,C4215,PRIMARIA,13.2,TSR,NORMAL,13432914,,,,8.28555,-76.37506,1/5/2015,12/17/2014,1/29/2020,RURAL,58001753,58001754,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,TSR,600,4/16/2018,3F,5,5665,TURBO
13434622,ANTIOQUIA,NECOCLÍ,,,BOBAL CARITO,NECOCLI,415-12,415-12,CLOSED,C4213,PRIMARIA,13.2,STR,NORMAL,13434622,,,,8.43149,-76.68409,1/8/2015,1/1/2015,7/7/2018,RURAL,57616005,57616007,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,STR,600,4/16/2018,3F,5,5490,TURBO
13485103,ANTIOQUIA,ARBOLETES,,,ATOYOSA,LA ATOYOSA,414-12,414-12,CLOSED,C4222,PRIMARIA,13.2,RST,NORMAL,13485103,,,,8.68575,-76.42274,3/19/2015,3/12/2015,9/24/2018,RURAL,57543850,57901327,CLOSED,PRIMARIA,LA ATOYOSA,414-12,13.2,RST,600,4/10/2018,3F,5,5051,TURBO
13485117,ANTIOQUIA,ARBOLETES,,,ATOYOSA,LA ATOYOSA,414-12,414-12,CLOSED,C4223,PRIMARIA,13.2,RST,NORMAL,13485117,,,,8.68575,-76.42256,3/19/2015,3/12/2015,9/24/2018,RURAL,57901326,57604431,CLOSED,PRIMARIA,LA ATOYOSA,414-12,13.2,RST,600,4/10/2018,3F,5,5051,TURBO
13488667,ANTIOQUIA,SAN PEDRO DE URABÁ,,,SANTA CATALINA,S.PEDRO URABA,407-12,407-12,CLOSED,C4220,PRIMARIA,13.2,RS,NORMAL,13488667,,,,8.39465,-76.31953,3/26/2015,3/25/2015,3/7/2019,RURAL,47643187,57933550,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,RS,600,4/16/2018,2F,5,5665,TURBO
13488699,ANTIOQUIA,SAN PEDRO DE URABÁ,,,SANTA CATALINA,S.PEDRO URABA,407-12,407-12,CLOSED,C4221,PRIMARIA,13.2,RS,NORMAL,13488699,,,,8.39475,-76.3195,3/26/2015,3/25/2015,3/7/2019,RURAL,57933551,57933558,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,RS,600,4/16/2018,2F,5,5665,TURBO
13491389,ANTIOQUIA,ARBOLETES,,,MARSELLA,S.PEDRO URABA,407-12,414-12,OPEN,C4224,PRIMARIA,13.2,RS,NORMAL,13491389,,,,8.54461,-76.37622,4/6/2015,3/26/2015,7/19/2018,RURAL,57635946,57844841,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,RS,600,4/16/2018,2F,5,5051,TURBO
13502293,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-16,403-16,CLOSED,C4229,PRIMARIA,13.2,RST,NORMAL,13502293,,,,7.58402,-76.63228,4/21/2015,4/20/2015,7/7/2018,RURAL,57638767,57638768,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,600,4/16/2018,3F,5,5172,APARTADO
13502861,ANTIOQUIA,APARTADÓ,,,BAJO DEL OSO,APARTADO,401-11,401-11,CLOSED,C4232,PRIMARIA,13.2,STR,NORMAL,13502861,,,,7.89627,-76.62873,4/22/2015,4/21/2015,7/7/2018,RURAL,57638971,57638972,CLOSED,PRIMARIA,APARTADO,401-11,13.2,STR,600,4/16/2018,3F,5,5045,APARTADO
13507567,ANTIOQUIA,SAN JUAN DE URABÁ,,,MONTEBELLO,ARBOLETES,409-12,409-12,CLOSED,C4230,PRIMARIA,13.2,RST,NORMAL,13507567,,,,8.80496,-76.50017,4/28/2015,4/23/2015,1/9/2020,RURAL,57640190,57640250,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,RST,0,4/13/2018,3F,5,5659,TURBO
13509111,ANTIOQUIA,TURBO,,,RANCHERIA,CHIGORODO,403-16,403-16,CLOSED,C4227,PRIMARIA,13.2,RST,NORMAL,13509111,,,,7.53075,-76.71577,4/30/2015,4/27/2015,10/18/2019,RURAL,57641045,57641046,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,600,4/16/2018,3F,5,5837,APARTADO
